År,Antal dgr,Tabellnr,Inkomst fr.o.m.,Inkomst t.o.m.,Kolumn 1,Kolumn 2,Kolumn 3,Kolumn 4,Kolumn 5,Kolumn 6,
2019,30B,39,2701,2800,225,0,200,415,463,463,
2019,30B,39,2801,2900,227,0,200,453,503,503,
2019,30B,39,2901,3000,237,0,208,492,543,543,
2019,30B,39,3001,3100,248,0,216,530,583,583,
2019,30B,39,3101,3200,258,0,225,568,623,623,
2019,30B,39,3201,3300,269,0,233,607,663,663,
2019,30B,39,3301,3400,279,0,241,645,703,703,
2019,30B,39,3401,3500,281,0,241,683,743,743,
2019,30B,39,3501,3600,292,0,250,722,783,783,
2019,30B,39,3601,3700,302,0,258,760,823,823,
2019,30B,39,3701,3800,313,0,266,798,863,863,
2019,30B,39,3801,3900,323,0,275,830,896,896,
2019,30B,39,3901,4000,333,0,283,861,929,929,
2019,30B,39,4001,4100,335,0,283,890,959,959,
2019,30B,39,4101,4200,345,0,291,921,993,993,
2019,30B,39,4201,4300,355,0,300,953,1026,1026,
2019,30B,39,4301,4400,365,26,309,981,1056,1056,
2019,30B,39,4401,4500,375,56,319,1013,1089,1089,
2019,30B,39,4501,4600,385,86,329,1041,1119,1119,
2019,30B,39,4601,4700,387,116,331,1073,1153,1153,
2019,30B,39,4701,4800,397,146,341,1104,1186,1186,
2019,30B,39,4801,4900,408,176,351,1133,1216,1216,
2019,30B,39,4901,5000,435,206,361,1164,1250,1250,
2019,30B,39,5001,5100,461,236,371,1193,1279,1279,
2019,30B,39,5101,5200,488,266,381,1224,1313,1313,
2019,30B,39,5201,5300,515,293,390,1256,1346,1346,
2019,30B,39,5301,5400,541,323,392,1284,1376,1376,
2019,30B,39,5401,5500,568,353,402,1316,1409,1409,
2019,30B,39,5501,5600,595,383,412,1344,1439,1439,
2019,30B,39,5601,5700,622,413,422,1376,1473,1473,
2019,30B,39,5701,5800,648,443,432,1407,1506,1506,
2019,30B,39,5801,5900,675,473,442,1436,1536,1536,
2019,30B,39,5901,6000,702,503,443,1467,1569,1569,
2019,30B,39,6001,6100,728,533,453,1496,1599,1599,
2019,30B,39,6101,6200,755,563,463,1527,1633,1633,
2019,30B,39,6201,6300,782,593,473,1559,1666,1666,
2019,30B,39,6301,6400,808,619,483,1587,1696,1696,
2019,30B,39,6401,6500,835,649,493,1619,1729,1729,
2019,30B,39,6501,6600,862,679,495,1647,1759,1759,
2019,30B,39,6601,6700,888,709,505,1679,1793,1793,
2019,30B,39,6701,6800,915,739,514,1710,1826,1826,
2019,30B,39,6801,6900,942,769,524,1739,1856,1856,
2019,30B,39,6901,7000,968,799,534,1770,1889,1889,
2019,30B,39,7001,7100,995,829,544,1799,1919,1919,
2019,30B,39,7101,7200,1022,859,546,1830,1953,1953,
2019,30B,39,7201,7300,1049,889,556,1862,1986,1986,
2019,30B,39,7301,7400,1075,919,566,1890,2016,2016,
2019,30B,39,7401,7500,1102,949,576,1922,2049,2049,
2019,30B,39,7501,7600,1128,976,586,1950,2079,2079,
2019,30B,39,7601,7700,1155,1006,596,1982,2113,2113,
2019,30B,39,7701,7800,1182,1036,605,2013,2146,2146,
2019,30B,39,7801,7900,1209,1066,607,2042,2176,2176,
2019,30B,39,7901,8000,1235,1096,617,2073,2209,2209,
2019,30B,39,8001,8100,1262,1126,627,2102,2239,2239,
2019,30B,39,8101,8200,1289,1156,637,2133,2273,2273,
2019,30B,39,8201,8300,1315,1186,647,2165,2306,2306,
2019,30B,39,8301,8400,1342,1216,657,2193,2336,2336,
2019,30B,39,8401,8500,1369,1246,658,2225,2369,2369,
2019,30B,39,8501,8600,1395,1276,668,2253,2399,2399,
2019,30B,39,8601,8700,1422,1306,678,2285,2433,2433,
2019,30B,39,8701,8800,1449,1333,688,2316,2466,2466,
2019,30B,39,8801,8900,1475,1363,698,2345,2496,2496,
2019,30B,39,8901,9000,1502,1393,708,2376,2529,2529,
2019,30B,39,9001,9100,1529,1423,710,2405,2559,2559,
2019,30B,39,9101,9200,1555,1453,720,2436,2593,2593,
2019,30B,39,9201,9300,1582,1483,730,2468,2626,2626,
2019,30B,39,9301,9400,1609,1513,740,2496,2656,2656,
2019,30B,39,9401,9500,1636,1543,750,2528,2689,2689,
2019,30B,39,9501,9600,1662,1573,759,2556,2719,2719,
2019,30B,39,9601,9700,1689,1603,761,2588,2753,2753,
2019,30B,39,9701,9800,1716,1633,771,2619,2786,2786,
2019,30B,39,9801,9900,1742,1663,781,2648,2816,2816,
2019,30B,39,9901,10000,1769,1689,791,2681,2849,2849,
2019,30B,39,10001,10100,1796,1719,801,2710,2879,2879,
2019,30B,39,10101,10200,1822,1750,811,2742,2913,2913,
2019,30B,39,10201,10300,1849,1779,821,2775,2946,2946,
2019,30B,39,10301,10400,1876,1809,822,2804,2976,2976,
2019,30B,39,10401,10500,1902,1839,832,2836,3009,3009,
2019,30B,39,10501,10600,1929,1866,842,2868,3043,3043,
2019,30B,39,10601,10700,1956,1889,852,2907,3083,3083,
2019,30B,39,10701,10800,1983,1916,861,2946,3123,3123,
2019,30B,39,10801,10900,2010,1943,871,2986,3163,3163,
2019,30B,39,10901,11000,2038,1969,873,3025,3203,3203,
2019,30B,39,11001,11100,2065,1996,882,3064,3243,3243,
2019,30B,39,11101,11200,2092,2023,892,3103,3283,3283,
2019,30B,39,11201,11300,2119,2049,902,3142,3323,3323,
2019,30B,39,11301,11400,2146,2076,912,3181,3363,3363,
2019,30B,39,11401,11500,2173,2103,921,3220,3403,3403,
2019,30B,39,11501,11600,2200,2129,923,3259,3443,3443,
2019,30B,39,11601,11700,2227,2156,933,3298,3483,3483,
2019,30B,39,11701,11800,2255,2183,942,3337,3523,3523,
2019,30B,39,11801,11900,2282,2209,952,3376,3563,3563,
2019,30B,39,11901,12000,2309,2233,962,3415,3603,3603,
2019,30B,39,12001,12100,2336,2259,972,3458,3646,3646,
2019,30B,39,12101,12200,2363,2286,973,3500,3689,3689,
2019,30B,39,12201,12300,2391,2313,983,3542,3733,3733,
2019,30B,39,12301,12400,2418,2339,993,3588,3779,3779,
2019,30B,39,12401,12500,2445,2363,1002,3630,3823,3823,
2019,30B,39,12501,12600,2477,2396,1012,3673,3866,3866,
2019,30B,39,12601,12700,2512,2433,1023,3715,3909,3909,
2019,30B,39,12701,12800,2548,2466,1033,3758,3953,3953,
2019,30B,39,12801,12900,2583,2500,1035,3803,4000,4000,
2019,30B,39,12901,13000,2618,2536,1045,3846,4043,4043,
2019,30B,39,13001,13100,2654,2569,1055,3888,4086,4086,
2019,30B,39,13101,13200,2689,2606,1065,3930,4129,4129,
2019,30B,39,13201,13300,2724,2639,1075,3973,4173,4173,
2019,30B,39,13301,13400,2760,2676,1086,4019,4219,4219,
2019,30B,39,13401,13500,2795,2709,1088,4061,4263,4263,
2019,30B,39,13501,13600,2831,2746,1098,4103,4306,4306,
2019,30B,39,13601,13700,2866,2779,1108,4146,4349,4349,
2019,30B,39,13701,13800,2901,2816,1118,4188,4393,4393,
2019,30B,39,13801,13900,2937,2849,1128,4234,4439,4439,
2019,30B,39,13901,14000,2972,2886,1139,4276,4483,4483,
2019,30B,39,14001,14100,3007,2919,1141,4318,4525,4525,
2019,30B,39,14101,14200,3041,2953,1151,4359,4567,4567,
2019,30B,39,14201,14300,3075,2989,1161,4400,4610,4610,
2019,30B,39,14301,14400,3109,3023,1171,4445,4655,4655,
2019,30B,39,14401,14500,3144,3059,1181,4486,4697,4697,
2019,30B,39,14501,14600,3178,3093,1192,4527,4740,4740,
2019,30B,39,14601,14700,3212,3129,1194,4569,4782,4782,
2019,30B,39,14701,14800,3246,3163,1204,4610,4824,4824,
2019,30B,39,14801,14900,3281,3199,1214,4655,4870,4870,
2019,30B,39,14901,15000,3315,3233,1233,4696,4912,4912,
2019,30B,39,15001,15100,3349,3269,1264,4737,4954,4954,
2019,30B,39,15101,15200,3383,3303,1293,4779,4996,4996,
2019,30B,39,15201,15300,3418,3339,1324,4820,5039,5039,
2019,30B,39,15301,15400,3452,3373,1353,4864,5084,5084,
2019,30B,39,15401,15500,3486,3409,1384,4906,5126,5126,
2019,30B,39,15501,15600,3521,3443,1413,4947,5169,5169,
2019,30B,39,15601,15700,3555,3476,1441,4988,5211,5211,
2019,30B,39,15701,15800,3589,3513,1473,5030,5253,5253,
2019,30B,39,15801,15900,3623,3546,1501,5074,5299,5299,
2019,30B,39,15901,16000,3658,3583,1533,5115,5341,5341,
2019,30B,39,16001,16100,3692,3616,1561,5157,5383,5383,
2019,30B,39,16101,16200,3726,3653,1593,5198,5425,5425,
2019,30B,39,16201,16300,3760,3686,1621,5239,5468,5468,
2019,30B,39,16301,16400,3795,3723,1653,5284,5513,5513,
2019,30B,39,16401,16500,3829,3756,1681,5325,5556,5556,
2019,30B,39,16501,16600,3863,3793,1713,5367,5598,5598,
2019,30B,39,16601,16700,3898,3826,1741,5408,5640,5640,
2019,30B,39,16701,16800,3932,3863,1773,5449,5682,5682,
2019,30B,39,16801,16900,3966,3896,1801,5494,5728,5728,
2019,30B,39,16901,17000,4000,3929,1829,5535,5770,5770,
2019,30B,39,17001,17100,4035,3966,1861,5576,5812,5812,
2019,30B,39,17101,17200,4069,4000,1890,5618,5854,5854,
2019,30B,39,17201,17300,4103,4039,1924,5659,5897,5897,
2019,30B,39,17301,17400,4138,4083,1963,5703,5942,5942,
2019,30B,39,17401,17500,4172,4129,2004,5745,5984,5984,
2019,30B,39,17501,17600,4206,4176,2046,5786,6027,6027,
2019,30B,39,17601,17700,4240,4219,2084,5827,6069,6069,
2019,30B,39,17701,17800,4275,4266,2126,5869,6111,6111,
2019,30B,39,17801,17900,4309,4313,2168,5913,6157,6157,
2019,30B,39,17901,18000,4343,4356,2206,5955,6199,6199,
2019,30B,39,18001,18100,4377,4403,2248,5996,6241,6241,
2019,30B,39,18101,18200,4412,4449,2289,6037,6283,6283,
2019,30B,39,18201,18300,4446,4493,2328,6078,6326,6326,
2019,30B,39,18301,18400,4480,4538,2368,6123,6371,6371,
2019,30B,39,18401,18500,4515,4584,2409,6164,6413,6413,
2019,30B,39,18501,18600,4549,4626,2446,6206,6456,6456,
2019,30B,39,18601,18700,4583,4671,2486,6247,6498,6498,
2019,30B,39,18701,18800,4617,4717,2527,6288,6540,6540,
2019,30B,39,18801,18900,4652,4759,2564,6333,6586,6586,
2019,30B,39,18901,19000,4686,4805,2605,6374,6628,6628,
2019,30B,39,19001,19100,4720,4850,2645,6415,6670,6670,
2019,30B,39,19101,19200,4754,4892,2682,6457,6712,6712,
2019,30B,39,19201,19300,4789,4938,2723,6498,6755,6755,
2019,30B,39,19301,19400,4823,4983,2763,6543,6800,6800,
2019,30B,39,19401,19500,4857,5026,2801,6584,6842,6842,
2019,30B,39,19501,19600,4892,5071,2841,6625,6885,6885,
2019,30B,39,19601,19700,4926,5117,2882,6666,6927,6927,
2019,30B,39,19701,19800,4960,5159,2919,6708,6969,6969,
2019,30B,39,19801,19900,4994,5204,2959,6752,7015,7015,
2019,30B,39,19901,20000,5029,5250,3000,6794,7057,7057,
2019,30B,39,20001,20200,5097,5338,3078,6876,7141,7141,
2019,30B,39,20201,20400,5166,5429,3159,6962,7229,7229,
2019,30B,39,20401,20600,5234,5516,3236,7045,7314,7314,
2019,30B,39,20601,20800,5303,5598,3308,7127,7398,7398,
2019,30B,39,20801,21000,5371,5676,3376,7213,7486,7486,
2019,30B,39,21001,21200,5440,5757,3447,7296,7570,7570,
2019,30B,39,21201,21400,5508,5835,3515,7382,7658,7658,
2019,30B,39,21401,21600,5577,5916,3586,7464,7743,7743,
2019,30B,39,21601,21800,5645,5994,3654,7547,7827,7827,
2019,30B,39,21801,22000,5714,6075,3725,7633,7915,7915,
2019,30B,39,22001,22200,5783,6153,3793,7715,7999,7999,
2019,30B,39,22201,22400,5851,6235,3865,7801,8087,8087,
2019,30B,39,22401,22600,5920,6313,3933,7884,8172,8172,
2019,30B,39,22601,22800,5988,6394,4004,7966,8256,8256,
2019,30B,39,22801,23000,6057,6472,4072,8052,8344,8344,
2019,30B,39,23001,23200,6125,6553,4143,8135,8428,8428,
2019,30B,39,23201,23400,6194,6631,4211,8221,8516,8516,
2019,30B,39,23401,23600,6262,6712,4282,8303,8601,8601,
2019,30B,39,23601,23800,6331,6790,4350,8386,8685,8685,
2019,30B,39,23801,24000,6400,6872,4422,8472,8773,8773,
2019,30B,39,24001,24200,6468,6950,4490,8554,8857,8857,
2019,30B,39,24201,24400,6537,7031,4561,8640,8945,8945,
2019,30B,39,24401,24600,6605,7109,4629,8723,9030,9030,
2019,30B,39,24601,24800,6674,7190,4700,8805,9114,9114,
2019,30B,39,24801,25000,6742,7268,4768,8891,9202,9202,
2019,30B,39,25001,25200,6811,7349,4849,8974,9286,9286,
2019,30B,39,25201,25400,6879,7427,4927,9060,9374,9374,
2019,30B,39,25401,25600,6948,7506,5006,9142,9459,9459,
2019,30B,39,25601,25800,7016,7587,5087,9225,9543,9543,
2019,30B,39,25801,26000,7085,7665,5165,9311,9631,9631,
2019,30B,39,26001,26200,7153,7746,5246,9393,9715,9715,
2019,30B,39,26201,26400,7222,7824,5324,9479,9803,9803,
2019,30B,39,26401,26600,7291,7905,5405,9562,9888,9888,
2019,30B,39,26601,26800,7359,7983,5483,9645,9972,9972,
2019,30B,39,26801,27000,7428,8064,5564,9730,10060,10060,
2019,30B,39,27001,27200,7496,8142,5642,9813,10144,10144,
2019,30B,39,27201,27400,7565,8224,5724,9899,10232,10232,
2019,30B,39,27401,27600,7633,8302,5802,9981,10317,10317,
2019,30B,39,27601,27800,7702,8383,5883,10064,10401,10401,
2019,30B,39,27801,28000,7770,8461,5961,10150,10489,10489,
2019,30B,39,28001,28200,7839,8542,6042,10233,10573,10573,
2019,30B,39,28201,28400,7908,8620,6120,10318,10661,10661,
2019,30B,39,28401,28600,7976,8701,6201,10401,10746,10746,
2019,30B,39,28601,28800,8045,8779,6279,10484,10830,10830,
2019,30B,39,28801,29000,8113,8861,6361,10570,10918,10918,
2019,30B,39,29001,29200,8182,8939,6439,10652,11002,11002,
2019,30B,39,29201,29400,8250,9020,6520,10738,11090,11090,
2019,30B,39,29401,29600,8319,9098,6598,10821,11175,11175,
2019,30B,39,29601,29800,8387,9179,6679,10903,11259,11259,
2019,30B,39,29801,30000,8456,9257,6757,10989,11347,11347,
2019,30B,39,30001,30200,8524,9338,6838,11072,11431,11431,
2019,30B,39,30201,30400,8593,9416,6916,11157,11519,11519,
2019,30B,39,30401,30600,8661,9494,6994,11237,11600,11600,
2019,30B,39,30601,30800,8730,9576,7076,11313,11678,11678,
2019,30B,39,30801,31000,8798,9654,7154,11389,11756,11756,
2019,30B,39,31001,31200,8866,9735,7235,11465,11834,11834,
2019,30B,39,31201,31400,8938,9819,7319,11541,11912,11912,
2019,30B,39,31401,31600,9016,9907,7407,11617,11990,11990,
2019,30B,39,31601,31800,9094,9995,7495,11693,12068,12068,
2019,30B,39,31801,32000,9172,10083,7583,11770,12146,12146,
2019,30B,39,32001,32200,9250,10170,7670,11846,12224,12224,
2019,30B,39,32201,32400,9328,10258,7758,11922,12302,12302,
2019,30B,39,32401,32600,9406,10346,7846,11998,12381,12381,
2019,30B,39,32601,32800,9484,10434,7934,12074,12458,12458,
2019,30B,39,32801,33000,9562,10521,8021,12150,12536,12536,
2019,30B,39,33001,33200,9640,10609,8109,12226,12614,12614,
2019,30B,39,33201,33400,9718,10697,8197,12302,12692,12692,
2019,30B,39,33401,33600,9796,10785,8285,12378,12770,12770,
2019,30B,39,33601,33800,9874,10872,8372,12455,12848,12848,
2019,30B,39,33801,34000,9952,10960,8460,12531,12926,12926,
2019,30B,39,34001,34200,10030,11048,8548,12607,13004,13004,
2019,30B,39,34201,34400,10108,11136,8636,12683,13082,13082,
2019,30B,39,34401,34600,10186,11223,8723,12759,13160,13160,
2019,30B,39,34601,34800,10264,11311,8811,12835,13238,13238,
2019,30B,39,34801,35000,10342,11399,8899,12911,13316,13316,
2019,30B,39,35001,35200,10420,11487,8987,12987,13394,13394,
2019,30B,39,35201,35400,10498,11574,9074,13063,13472,13472,
2019,30B,39,35401,35600,10576,11662,9162,13140,13550,13550,
2019,30B,39,35601,35800,10654,11750,9250,13216,13628,13628,
2019,30B,39,35801,36000,10732,11838,9338,13292,13706,13706,
2019,30B,39,36001,36200,10810,11925,9425,13368,13784,13784,
2019,30B,39,36201,36400,10888,12013,9513,13444,13862,13862,
2019,30B,39,36401,36600,10966,12101,9601,13520,13940,13940,
2019,30B,39,36601,36800,11044,12189,9689,13596,14018,14018,
2019,30B,39,36801,37000,11122,12276,9776,13672,14096,14096,
2019,30B,39,37001,37200,11200,12364,9864,13748,14174,14174,
2019,30B,39,37201,37400,11278,12452,9952,13825,14252,14252,
2019,30B,39,37401,37600,11356,12540,10040,13901,14331,14331,
2019,30B,39,37601,37800,11434,12627,10127,13977,14408,14408,
2019,30B,39,37801,38000,11512,12715,10215,14053,14486,14486,
2019,30B,39,38001,38200,11590,12803,10303,14129,14564,14564,
2019,30B,39,38201,38400,11668,12891,10391,14205,14642,14642,
2019,30B,39,38401,38600,11746,12978,10478,14281,14720,14720,
2019,30B,39,38601,38800,11824,13066,10566,14357,14798,14798,
2019,30B,39,38801,39000,11902,13154,10654,14433,14876,14876,
2019,30B,39,39001,39200,11980,13242,10742,14509,14954,14954,
2019,30B,39,39201,39400,12058,13329,10829,14586,15032,15032,
2019,30B,39,39401,39600,12136,13417,10917,14662,15110,15110,
2019,30B,39,39601,39800,12214,13505,11005,14738,15188,15188,
2019,30B,39,39801,40000,12292,13593,11093,14814,15266,15266,
2019,30B,39,40001,40200,12370,13681,11181,14890,15344,15344,
2019,30B,39,40201,40400,12448,13768,11268,14966,15422,15422,
2019,30B,39,40401,40600,12526,13856,11356,15042,15500,15500,
2019,30B,39,40601,40800,12604,13944,11444,15118,15578,15578,
2019,30B,39,40801,41000,12682,14031,11531,15194,15656,15656,
2019,30B,39,41001,41200,12760,14119,11619,15271,15734,15734,
2019,30B,39,41201,41400,12838,14207,11707,15347,15812,15812,
2019,30B,39,41401,41600,12916,14295,11795,15423,15890,15890,
2019,30B,39,41601,41800,12994,14382,11882,15499,15968,15968,
2019,30B,39,41801,42000,13072,14470,11970,15575,16046,16046,
2019,30B,39,42001,42200,13184,14558,12058,15684,16158,16158,
2019,30B,39,42201,42400,13302,14646,12146,15801,16276,16276,
2019,30B,39,42401,42600,13420,14733,12233,15917,16394,16394,
2019,30B,39,42601,42800,13538,14821,12321,16033,16512,16512,
2019,30B,39,42801,43000,13656,14909,12409,16149,16630,16630,
2019,30B,39,43001,43200,13774,14997,12497,16265,16748,16748,
2019,30B,39,43201,43400,13892,15084,12584,16381,16866,16866,
2019,30B,39,43401,43600,14010,15172,12672,16497,16984,16984,
2019,30B,39,43601,43800,14128,15260,12760,16613,17102,17102,
2019,30B,39,43801,44000,14246,15348,12848,16729,17220,17220,
2019,30B,39,44001,44200,14364,15435,12935,16846,17338,17338,
2019,30B,39,44201,44400,14482,15523,13023,16962,17456,17456,
2019,30B,39,44401,44600,14600,15611,13111,17078,17574,17574,
2019,30B,39,44601,44800,14718,15699,13199,17194,17692,17692,
2019,30B,39,44801,45000,14836,15786,13286,17310,17810,17810,
2019,30B,39,45001,45200,14954,15874,13374,17426,17928,17928,
2019,30B,39,45201,45400,15072,15962,13462,17542,18046,18046,
2019,30B,39,45401,45600,15190,16050,13550,17658,18164,18164,
2019,30B,39,45601,45800,15308,16177,13677,17774,18282,18282,
2019,30B,39,45801,46000,15426,16310,13810,17890,18400,18400,
2019,30B,39,46001,46200,15544,16443,13943,18007,18518,18518,
2019,30B,39,46201,46400,15662,16576,14076,18123,18636,18636,
2019,30B,39,46401,46600,15780,16708,14208,18239,18754,18754,
2019,30B,39,46601,46800,15898,16841,14341,18355,18872,18872,
2019,30B,39,46801,47000,16016,16974,14474,18471,18990,18990,
2019,30B,39,47001,47200,16134,17107,14607,18587,19108,19108,
2019,30B,39,47201,47400,16252,17239,14739,18703,19226,19226,
2019,30B,39,47401,47600,16370,17372,14872,18819,19344,19344,
2019,30B,39,47601,47800,16488,17505,15005,18935,19462,19462,
2019,30B,39,47801,48000,16606,17638,15138,19052,19580,19580,
2019,30B,39,48001,48200,16724,17770,15270,19168,19698,19698,
2019,30B,39,48201,48400,16842,17903,15403,19284,19816,19816,
2019,30B,39,48401,48600,16960,18036,15536,19400,19934,19934,
2019,30B,39,48601,48800,17078,18169,15669,19516,20052,20052,
2019,30B,39,48801,49000,17196,18301,15801,19632,20170,20170,
2019,30B,39,49001,49200,17314,18434,15934,19748,20288,20288,
2019,30B,39,49201,49400,17432,18567,16067,19864,20406,20406,
2019,30B,39,49401,49600,17550,18700,16200,19980,20524,20524,
2019,30B,39,49601,49800,17668,18832,16332,20097,20642,20642,
2019,30B,39,49801,50000,17786,18965,16465,20213,20760,20760,
2019,30B,39,50001,50200,17904,19098,16604,20329,20878,20878,
2019,30B,39,50201,50400,18022,19231,16743,20445,20996,20996,
2019,30B,39,50401,50600,18140,19363,16881,20561,21114,21114,
2019,30B,39,50601,50800,18258,19496,17020,20677,21232,21232,
2019,30B,39,50801,51000,18376,19629,17159,20793,21350,21350,
2019,30B,39,51001,51200,18494,19762,17298,20909,21468,21468,
2019,30B,39,51201,51400,18612,19894,17436,21025,21586,21586,
2019,30B,39,51401,51600,18730,20027,17575,21142,21704,21704,
2019,30B,39,51601,51800,18848,20160,17714,21258,21822,21822,
2019,30B,39,51801,52000,18966,20293,17853,21374,21940,21940,
2019,30B,39,52001,52200,19084,20425,17991,21490,22058,22058,
2019,30B,39,52201,52400,19202,20558,18130,21606,22176,22176,
2019,30B,39,52401,52600,19324,20681,18259,21722,22294,22294,
2019,30B,39,52601,52800,19448,20804,18388,21838,22412,22412,
2019,30B,39,52801,53000,19572,20922,18512,21954,22530,22530,
2019,30B,39,53001,53200,19696,21045,18641,22070,22648,22648,
2019,30B,39,53201,53400,19820,21168,18770,22186,22766,22766,
2019,30B,39,53401,53600,19944,21286,18894,22303,22884,22884,
2019,30B,39,53601,53800,20068,21409,19023,22419,23002,23002,
2019,30B,39,53801,54000,20192,21527,19147,22535,23120,23120,
2019,30B,39,54001,54200,20316,21650,19276,22651,23238,23238,
2019,30B,39,54201,54400,20440,21773,19405,22767,23356,23356,
2019,30B,39,54401,54600,20564,21891,19529,22883,23474,23474,
2019,30B,39,54601,54800,20688,22014,19658,22999,23592,23592,
2019,30B,39,54801,55000,20812,22132,19782,23115,23710,23710,
2019,30B,39,55001,55200,20936,22254,19910,23231,23828,23828,
2019,30B,39,55201,55400,21060,22372,20034,23348,23946,23946,
2019,30B,39,55401,55600,21184,22495,20163,23464,24064,24064,
2019,30B,39,55601,55800,21308,22618,20292,23580,24182,24182,
2019,30B,39,55801,56000,21432,22736,20416,23696,24300,24300,
2019,30B,39,56001,56200,21556,22859,20545,23812,24418,24418,
2019,30B,39,56201,56400,21680,22977,20669,23928,24536,24536,
2019,30B,39,56401,56600,21804,23100,20798,24044,24654,24654,
2019,30B,39,56601,56800,21928,23218,20922,24160,24772,24772,
2019,30B,39,56801,57000,22052,23341,21051,24276,24890,24890,
2019,30B,39,57001,57200,22176,23464,21180,24393,25008,25008,
2019,30B,39,57201,57400,22300,23582,21304,24509,25126,25126,
2019,30B,39,57401,57600,22424,23705,21433,24625,25244,25244,
2019,30B,39,57601,57800,22548,23823,21557,24741,25362,25362,
2019,30B,39,57801,58000,22672,23946,21686,24857,25480,25480,
2019,30B,39,58001,58200,22796,24064,21810,24973,25598,25598,
2019,30B,39,58201,58400,22920,24187,21939,25089,25716,25716,
2019,30B,39,58401,58600,23044,24310,22068,25206,25835,25835,
2019,30B,39,58601,58800,23178,24428,22192,25332,25963,25963,
2019,30B,39,58801,59000,23312,24551,22321,25458,26091,26091,
2019,30B,39,59001,59200,23446,24669,22445,25584,26219,26219,
2019,30B,39,59201,59400,23580,24791,22573,25711,26347,26347,
2019,30B,39,59401,59600,23714,24909,22697,25837,26475,26475,
2019,30B,39,59601,59800,23848,25032,22826,25963,26603,26603,
2019,30B,39,59801,60000,23982,25155,22955,26089,26731,26731,
2019,30B,39,60001,60200,24116,25273,23079,26215,26859,26859,
2019,30B,39,60201,60400,24250,25396,23208,26341,26987,26987,
2019,30B,39,60401,60600,24384,25514,23332,26467,27115,27115,
2019,30B,39,60601,60800,24518,25637,23461,26593,27243,27243,
2019,30B,39,60801,61000,24652,25760,23590,26719,27371,27371,
2019,30B,39,61001,61200,24786,25883,23719,26846,27499,27499,
2019,30B,39,61201,61400,24920,26016,23858,26972,27627,27627,
2019,30B,39,61401,61600,25054,26144,23992,27098,27755,27755,
2019,30B,39,61601,61800,25188,26277,24131,27224,27883,27883,
2019,30B,39,61801,62000,25322,26405,24265,27350,28011,28011,
2019,30B,39,62001,62200,25456,26539,24405,27476,28139,28139,
2019,30B,39,62201,62400,25590,26672,24544,27602,28267,28267,
2019,30B,39,62401,62600,25725,26800,24678,27728,28395,28395,
2019,30B,39,62601,62800,25858,26933,24817,27854,28523,28523,
2019,30B,39,62801,63000,25992,27061,24951,27980,28651,28651,
2019,30B,39,63001,63200,26126,27195,25091,28107,28779,28779,
2019,30B,39,63201,63400,26260,27323,25225,28233,28907,28907,
2019,30B,39,63401,63600,26394,27456,25364,28359,29035,29035,
2019,30B,39,63601,63800,26528,27589,25503,28485,29163,29163,
2019,30B,39,63801,64000,26662,27717,25637,28611,29291,29291,
2019,30B,39,64001,64200,26796,27851,25777,28737,29419,29419,
2019,30B,39,64201,64400,26930,27979,25911,28863,29547,29547,
2019,30B,39,64401,64600,27064,28112,26050,28989,29675,29675,
2019,30B,39,64601,64800,27198,28240,26184,29115,29803,29803,
2019,30B,39,64801,65000,27332,28373,26323,29242,29931,29931,
2019,30B,39,65001,65200,27466,28507,26463,29368,30059,30059,
2019,30B,39,65201,65400,27600,28635,26597,29494,30187,30187,
2019,30B,39,65401,65600,27734,28768,26736,29620,30315,30315,
2019,30B,39,65601,65800,27868,28896,26870,29746,30443,30443,
2019,30B,39,65801,66000,28002,29029,27009,29872,30571,30571,
2019,30B,39,66001,66200,28136,29157,27143,29998,30699,30699,
2019,30B,39,66201,66400,28270,29291,27283,30124,30827,30827,
2019,30B,39,66401,66600,28404,29424,27422,30250,30955,30955,
2019,30B,39,66601,66800,28538,29552,27556,30377,31083,31083,
2019,30B,39,66801,67000,28672,29685,27695,30503,31211,31211,
2019,30B,39,67001,67200,28806,29813,27829,30629,31339,31339,
2019,30B,39,67201,67400,28940,29947,27969,30755,31467,31467,
2019,30B,39,67401,67600,29075,30080,28108,30881,31595,31595,
2019,30B,39,67601,67800,29208,30208,28242,31007,31723,31723,
2019,30B,39,67801,68000,29342,30341,28381,31133,31851,31851,
2019,30B,39,68001,68200,29476,30469,28515,31259,31979,31979,
2019,30B,39,68201,68400,29610,30603,28655,31385,32107,32107,
2019,30B,39,68401,68600,29744,30731,28789,31512,32235,32235,
2019,30B,39,68601,68800,29878,30864,28928,31638,32363,32363,
2019,30B,39,68801,69000,30012,30997,29067,31764,32491,32491,
2019,30B,39,69001,69200,30146,31125,29201,31890,32619,32619,
2019,30B,39,69201,69400,30280,31259,29341,32016,32747,32747,
2019,30B,39,69401,69600,30414,31387,29475,32142,32875,32875,
2019,30B,39,69601,69800,30548,31520,29614,32268,33003,33003,
2019,30B,39,69801,70000,30682,31648,29748,32394,33131,33131,
2019,30B,39,70001,70200,30816,31781,29887,32520,33259,33259,
2019,30B,39,70201,70400,30950,31915,30027,32646,33387,33387,
2019,30B,39,70401,70600,31084,32043,30161,32773,33515,33515,
2019,30B,39,70601,70800,31218,32176,30300,32899,33643,33643,
2019,30B,39,70801,71000,31352,32304,30434,33025,33771,33771,
